time_index,mean,std,rms,max,anomaly_iforest,anomaly_autoencoder
1101,-0.11549910278320313,0.09135962328788425,0.14813424806721587,0.623,0,0
1102,-0.11533677368164064,0.0905984016896283,0.14742699023567962,0.698,0,0
1103,-0.116223095703125,0.09215721240801827,0.14916382640215956,0.623,0,0
1104,-0.11514182739257814,0.09134278962571502,0.1477899943432522,0.674,0,0
1105,-0.11582645874023437,0.09206433037807066,0.14879830961600363,0.525,0,0
1106,-0.11653624877929687,0.09173462996327708,0.14912943156741107,0.696,0,0
1107,-0.11518441162109375,0.09049659781256228,0.14728818204233474,0.493,0,0
1108,-0.11523729858398438,0.09081031753150641,0.14748426920138036,0.559,0,0
1109,-0.11631068115234375,0.09189958893843175,0.14897556840942128,0.686,0,0
1110,-0.1154073974609375,0.09138142498130675,0.14799074933808679,0.496,0,0
1111,-0.11558165893554687,0.0917077929369009,0.14839778993919653,0.679,0,0
1112,-0.11660645141601562,0.09273786018846661,0.14980897441307467,0.981,0,0
1113,-0.11547171630859374,0.09151072625833798,0.14818022037357395,0.857,0,0
1114,-0.11570413208007813,0.09194718448349054,0.14861179432123464,0.605,0,0
1115,-0.11639121704101563,0.09314611863586589,0.14994853008957904,0.696,0,0
1116,-0.11519951171875001,0.09138336772014177,0.1477635630622369,0.647,0,0
1117,-0.11592346801757814,0.09195193948532204,0.14875074729411156,0.571,0,0
1118,-0.11652649536132814,0.09128615898261243,0.14875594277700172,0.691,0,0
1119,-0.11460267944335938,0.09100835093868016,0.14710687089195748,0.535,0,0
1120,-0.11487301635742186,0.09142059096601275,0.1476236083505333,0.62,0,0
1121,-0.11592933349609376,0.09177716342006212,0.14856757458729009,0.488,0,0
1122,-0.1147048095703125,0.0912365785538547,0.14738406866513443,0.637,0,0
1123,-0.11380147705078125,0.09194421656093629,0.14715583461298615,0.625,0,0
1124,-0.11668502197265625,0.0911717255185109,0.14887110345643287,0.696,0,0
1125,-0.115098681640625,0.09201318105338957,0.1481698574367676,0.74,0,0
1126,-0.11341489257812501,0.09247447386705074,0.14727591840683976,0.461,0,0
1127,-0.11633450927734376,0.09303570432738212,0.14973799456584677,0.613,0,0
1128,-0.11525737915039062,0.09185813196618114,0.14821323883600873,0.491,0,0
1129,-0.1154198486328125,0.09167451517383501,0.14815043001810957,0.732,0,0
1130,-0.11478428344726563,0.09385923274312784,0.14910648040504243,0.759,0,0
1131,-0.1157966552734375,0.09219337116788215,0.14878151689812755,0.608,0,0
1132,-0.11542972412109374,0.09236056074630619,0.1485946954245029,0.559,0,0
1133,-0.11569174194335938,0.09250970459315994,0.14897944114224834,0.532,0,0
1134,-0.115687255859375,0.09314235541247204,0.14938628614365163,0.876,0,0
1135,-0.11627158813476562,0.09384342911308333,0.1503394717184805,0.522,0,0
1136,-0.11652425537109375,0.09108012336357306,0.1486306250660325,0.623,0,0
1137,-0.1155762451171875,0.09398680638159068,0.14989790491188545,0.659,0,0
1138,-0.11442770385742186,0.09183000907473587,0.14757373312267896,0.625,0,0
1139,-0.11832395629882812,0.09172509844344609,0.15043327566887185,0.654,0,0
1140,-0.11538814697265626,0.09111163918027101,0.14782140825263765,0.681,0,0
1141,-0.11576459350585938,0.09233053697879025,0.1488966380808751,0.527,0,0
1142,-0.11678776245117188,0.09171736226399668,0.14921714754947815,0.649,0,0
1143,-0.11530554809570312,0.09291630260434872,0.1488849589030028,0.652,0,0
1144,-0.11652435302734375,0.09214157448593044,0.14929610503137403,0.53,0,0
1145,-0.11938723144531249,0.09230132540074626,0.151900251083719,0.693,0,0
1146,-0.11602776489257813,0.09077430729181604,0.1480222920924373,0.601,0,0
1147,-0.11473629150390625,0.09156299038154671,0.14752888595926839,0.652,0,0
1148,-0.11652652587890625,0.0930291688372659,0.14997407730920065,0.725,0,0
1149,-0.11555269775390625,0.09199672342055903,0.14840647776159085,0.596,0,0
1150,-0.115764453125,0.09326866994564638,0.14955332517303818,0.525,0,0
1151,-0.11692241821289062,0.09249939292653085,0.14991237506134442,0.488,0,0
1152,-0.11526995849609376,0.09354290104088835,0.14932492108038786,0.676,0,0
1153,-0.11513068847656249,0.0923661171072708,0.14843917289353376,0.515,0,0
1154,-0.11663368530273438,0.09313447678408301,0.15006785763697686,0.654,0,0
1155,-0.11561264038085939,0.09227839054017578,0.1487334826003733,0.708,0,0
1156,-0.11544293212890624,0.09173767582678449,0.14819783818654056,0.718,0,0
1157,-0.11661373291015624,0.09179963124889468,0.14915964135247323,0.664,0,0
1158,-0.11518700561523437,0.09164488450244358,0.1480264086900636,0.769,0,0
1159,-0.11540369873046875,0.09287201739979183,0.14897386945950716,1.001,0,0
1160,-0.11637001953125001,0.09183992524529774,0.1490883159477913,0.559,0,0
1161,-0.11562785034179687,0.09281550572863481,0.14908953242256318,0.552,0,0
1162,-0.11555867309570311,0.09262075165500282,0.14891455604211665,0.61,0,0
1163,-0.11663773803710938,0.09189513786161838,0.14943249884213633,0.649,0,0
1164,-0.11551398925781249,0.09295559605122927,0.14912033686161877,0.881,0,0
1165,-0.11519996337890626,0.0921290569503836,0.14839771086785777,0.635,0,0
1166,-0.11615698852539062,0.09158530127811504,0.1487247223015785,0.525,0,0
1167,-0.11524346313476563,0.09294362169463813,0.14894849583947398,0.652,0,0
1168,-0.11546597290039062,0.09299568815684728,0.1492060792027085,0.549,0,0
1169,-0.11665549926757812,0.09186283231345026,0.14941441472589204,0.596,0,0
1170,-0.11523909912109374,0.09214195640178637,0.14842066631521744,0.588,0,0
1171,-0.1154607177734375,0.09216332336693267,0.14856873729741543,0.569,0,0
1172,-0.116445068359375,0.09264515878008489,0.14967636167621426,0.647,0,0
1173,-0.115474072265625,0.09193613988193132,0.14858600831732366,0.623,0,0
1174,-0.11529800415039063,0.09170885726244687,0.14819741783209184,0.728,0,0
1175,-0.11607729492187499,0.09238295532013274,0.14927253595432208,0.774,0,0
1176,-0.11514179687500001,0.09090944774590749,0.14755077900592023,0.784,0,0
1177,-0.11522103271484374,0.09278089586045904,0.1488082941184311,0.615,0,0
1178,-0.11619613037109375,0.09223332689209375,0.14909440978717195,0.483,0,0
1179,-0.11584056396484374,0.09278583597438074,0.1492506148078051,0.652,0,0
1180,-0.1155227294921875,0.09248691214374977,0.14890235681558023,0.691,0,0
1181,-0.11656341552734376,0.09191702219458708,0.14926061798102716,0.527,0,0
1182,-0.11545365600585938,0.09199308674316764,0.14851889259046752,0.71,0,0
1183,-0.115309814453125,0.0916394841555939,0.1480616892324256,0.745,0,0
1184,-0.11522797241210937,0.09231304725721956,0.14847245527978126,0.593,0,0
1185,-0.11584732055664063,0.09193037856190522,0.14877236519020293,0.649,0,0
1186,-0.11574342041015624,0.09065491017418001,0.14777560007834725,0.547,0,0
1187,-0.11626741333007812,0.09271156186225382,0.1495676139292013,0.684,0,0
1188,-0.11506624145507811,0.09267111463134106,0.14859482285939588,0.635,0,0
1189,-0.1154139404296875,0.09171814755123468,0.1482146538165408,0.63,0,0
1190,-0.1162060546875,0.09245246078750094,0.14934299098075585,0.63,0,0
1191,-0.115484814453125,0.09217755480295713,0.1486588215991833,0.652,0,0
1192,-0.11566610107421875,0.09237498075802728,0.14883499451009602,0.615,0,0
1193,-0.11635833129882812,0.09224914867305223,0.14949541304578048,0.959,0,0
1194,-0.11478414306640625,0.09242092854885839,0.14834020355659128,0.557,0,0
1195,-0.11694931030273437,0.0915047857805611,0.1494734270752207,0.688,0,0
1196,-0.1158421630859375,0.0919486243140526,0.14879683049425724,0.769,0,0
1197,-0.11511765747070313,0.0914610432011852,0.14796527985222765,0.532,0,0
1198,-0.11645028076171876,0.09124738683668557,0.14875279392728014,0.581,0,0
1199,-0.11696400756835937,0.09255240778712885,0.15003080890879103,0.647,0,0
1200,-0.11363712158203126,0.0922979941507876,0.14739444647462976,0.637,0,0
1201,-0.11309053955078126,0.09319016745287996,0.14757053878066456,0.623,0,0
1202,-0.11911846923828126,0.09223388419520932,0.15156835044281847,0.591,0,0
1203,-0.1171490234375,0.09380390462160051,0.1508920375859374,0.508,0,0
1204,-0.11460795898437501,0.09231787321779429,0.14801860337741599,0.654,0,0
1205,-0.11648108520507812,0.09243086210460633,0.14952349838270743,0.674,0,0
1206,-0.11548815917968751,0.09248383168248633,0.14879953326080297,0.518,0,0
1207,-0.11536699829101563,0.09279236268703349,0.14872565897303291,0.591,0,0
1208,-0.116265625,0.09189323556555345,0.1489501778480208,0.54,0,0
1209,-0.1157444091796875,0.09185940696580375,0.14859802118269969,0.562,0,0
1210,-0.1155447509765625,0.09296763650958118,0.14907716266164342,0.696,0,0
1211,-0.11630432128906248,0.09216187223956795,0.14913994057595706,0.642,0,0
1212,-0.11548054199218749,0.09285776241085972,0.14897670720468614,0.579,0,0
1213,-0.1152387451171875,0.09214411016554516,0.1483839310822367,0.62,0,0
1214,-0.11737308349609375,0.09104506074100682,0.14924158594896564,0.508,0,0
1215,-0.1152763671875,0.09249594733612036,0.14869803361240294,0.696,0,0
1216,-0.113469970703125,0.09199338151123457,0.14699633128460318,0.637,0,0
1217,-0.11440775146484375,0.0915910049504002,0.14759060420702705,0.618,0,0
1218,-0.12095579223632813,0.09308918794042223,0.15413338702199808,0.654,0,0
1219,-0.11426151733398437,0.0917591317551279,0.14724954228742929,0.62,0,0
1220,-0.115857421875,0.09213592934998657,0.1487420802365809,0.686,0,0
1221,-0.11510936279296875,0.09202435283766484,0.14796405904325108,0.583,0,0
1222,-0.11539989624023438,0.09248116719519492,0.1485791192644393,0.786,0,0
1223,-0.1163365234375,0.09254542035472776,0.14928496444837155,0.601,0,0
1224,-0.11555206909179688,0.09204878129473157,0.14844481912465377,0.977,0,0
1225,-0.11538566894531249,0.09183836767248646,0.14815368887524788,0.579,0,0
1226,-0.11603252563476563,0.09174630729937455,0.14866214487586205,0.53,0,0
1227,-0.11442974853515625,0.09155042645830815,0.147298069909031,0.588,0,0
1228,-0.11626884765625001,0.09225882049368211,0.1491859554931571,0.576,0,0
1229,-0.11621703491210937,0.09106576137324099,0.14837648813968476,0.623,0,0
1230,-0.11710406494140625,0.0912765249499492,0.14927021511051902,0.588,0,0
1231,-0.11503561401367188,0.09086568488390209,0.14725885061921867,0.571,0,0
1232,-0.11676020507812501,0.09085454254443567,0.14861494582989776,0.464,0,0
1233,-0.11708134155273438,0.09121999591279492,0.1491279262412301,0.615,0,0
1234,-0.11521046752929687,0.09125401561910171,0.14769254962620115,0.508,0,0
1235,-0.1170667724609375,0.09049241006117294,0.1486643493562974,0.454,0,0
1236,-0.11502055053710937,0.09371515596988994,0.14905048192102122,0.986,0,0
1237,-0.11703511352539063,0.09315277412178136,0.15013141234565267,0.693,0,0
1238,-0.11957818603515626,0.09340530864769811,0.1523178590979906,0.603,0,0
1239,-0.11729188232421875,0.09335053100479278,0.15052036927732676,0.715,0,0
1240,-0.11746364135742188,0.0930469043081664,0.1504758282789639,0.515,0,0
1241,-0.11736985473632812,0.09299994996912678,0.15038626493273885,0.61,0,0
1242,-0.11749458618164062,0.09326478375893532,0.15065143636733444,0.537,0,0
1243,-0.11603275146484376,0.09264783673359084,0.14911998531226875,0.703,0,0
1244,-0.11425323486328126,0.09298823849294066,0.14806108857396338,0.723,0,0
1245,-0.11658290405273439,0.09328946160980871,0.14997246465611377,0.623,0,0
1246,-0.11566808471679688,0.09305596378634326,0.1491517472075616,0.464,0,0
1247,-0.1112759521484375,0.09299926029112407,0.14620813937510882,0.63,0,0
1248,-0.11444629516601562,0.09407335639744427,0.14885173691058773,0.576,0,0
1249,-0.1100574462890625,0.09373845937967465,0.14607288249196604,0.61,0,0
1250,-0.11506654663085938,0.09365871278564109,0.14903818007434552,0.779,0,0
1251,-0.11600026245117187,0.09364971432137215,0.14971065116098092,0.63,0,0
1252,-0.11441893920898438,0.09452257252343427,0.14909040596769238,0.481,0,0
1253,-0.1150395263671875,0.09433403902622157,0.14952207358206765,0.62,0,0
1254,-0.11644387207031251,0.09424880711777445,0.1505236599494905,0.618,0,0
1255,-0.11522106323242187,0.09510026014025966,0.15016812613593383,0.659,0,0
1256,-0.115413720703125,0.0939115037129196,0.14948125988934355,0.601,0,0
1257,-0.11321779174804687,0.09267209904977726,0.14701552293262876,0.627,0,0
1258,-0.11565513305664063,0.09421631921375623,0.14981064494754573,0.71,0,0
1259,-0.11494459228515624,0.0926793157522214,0.14826475322321161,0.752,0,0
1260,-0.117376611328125,0.09385521139957906,0.150907628586903,0.576,0,0
1261,-0.11490402221679687,0.09456500038738315,0.14948600418767655,0.532,0,0
1262,-0.11661898803710936,0.09376295440544681,0.1502690598164997,0.601,0,0
1263,-0.11704340209960937,0.09392707661556413,0.15072998539545623,0.503,0,0
1264,-0.11610602416992188,0.09289010403595893,0.14934119769459941,0.522,0,0
1265,-0.11581644287109376,0.09256267587597676,0.148894612609263,0.676,0,0
1266,-0.11653326416015625,0.09299241010130996,0.14974869606329214,0.542,0,0
1267,-0.11561952514648438,0.09372122164507661,0.14958021800984597,0.547,0,0
1268,-0.11643936767578125,0.09311257662336289,0.14986315315263976,0.564,0,0
1269,-0.11587717895507813,0.09373483798649267,0.14979381876722797,0.535,0,0
1270,-0.116346533203125,0.09575145440896723,0.15156132469744044,0.811,0,0
1271,-0.11469078369140626,0.09439491413136446,0.14924304195267887,0.603,0,0
1272,-0.11633351440429687,0.09386090136437852,0.15017299377005616,0.615,0,0
1273,-0.11957317504882813,0.09442708251618193,0.15329685574944457,0.63,0,0
1274,-0.11789468383789062,0.0923792527081823,0.15045705357171668,0.542,0,0
1275,-0.11603659057617188,0.09432869065191256,0.15030690025383403,0.542,0,0
1276,-0.11587044067382812,0.09335987019989343,0.14942662869951243,0.688,0,0
1277,-0.1161998779296875,0.0945027868558082,0.15039705363695055,0.635,0,0
1278,-0.11552060546875001,0.09410416661867128,0.14957098397766486,0.635,0,0
1279,-0.11574809570312501,0.09510609647853041,0.1504173331397905,0.554,0,0
1280,-0.11769923706054687,0.09383741039790783,0.15113182897796418,0.576,0,0
1281,-0.11691576538085938,0.09278819589804216,0.14984690745092946,0.581,0,0
1282,-0.1164951416015625,0.09343294450877485,0.14982560724205066,0.549,0,0
1283,-0.11397503051757812,0.09395066740180241,0.14836165803025503,0.566,0,0
1284,-0.11769401245117186,0.09346849279258607,0.15082128380854673,0.544,0,0
1285,-0.115911279296875,0.09486107441831848,0.15035147047119812,0.586,0,0
1286,-0.11619371948242188,0.09398655689170603,0.15000834064945956,0.525,0,0
1287,-0.11694765625,0.0941778605709916,0.1507253015127629,0.54,0,0
1288,-0.11552863159179687,0.09380354799569972,0.1493920119962611,0.564,0,0
1289,-0.11566853637695312,0.09364043295679814,0.1493746560166999,0.623,0,0
1290,-0.11693756713867187,0.09458107727122819,0.15097430118374425,0.632,0,0
1291,-0.11523187866210938,0.09389382042890468,0.1491838697166774,0.552,0,0
1292,-0.11970716552734376,0.09425743140531309,0.15329270225120492,0.53,0,0
1293,-0.11531430053710938,0.09486214415072106,0.1499835019206735,0.706,0,0
1294,-0.11697514038085938,0.09457784450415378,0.1509413675221056,0.542,0,0
1295,-0.11562906494140626,0.09404025607011528,0.14962148829062216,0.505,0,0
1296,-0.11690623779296874,0.0948682384431003,0.151130848438065,0.583,0,0
1297,-0.11601753540039063,0.09325326232259058,0.14940872945956238,0.63,0,0
1298,-0.11575194091796875,0.09430697630687035,0.14986928500493565,0.569,0,0
1299,-0.11632144775390625,0.09378201210549524,0.1499624860316635,0.745,0,0
1300,-0.11592643432617188,0.09356005654731293,0.14953499527947436,0.527,0,0
1301,-0.11714160766601563,0.0937835232703239,0.15062973688172146,0.569,0,0
1302,-0.11272850952148437,0.09452775364381502,0.14811705594550176,0.562,0,0
1303,-0.11572518920898438,0.0944662063476161,0.1499775150587359,0.649,0,0
1304,-0.1148474365234375,0.09485506502345784,0.14951133132910288,0.532,0,0
1305,-0.11591099243164063,0.09492114535888532,0.15049764887091702,0.618,0,0
1306,-0.11504461669921875,0.09399948668072677,0.14916017759959582,0.508,0,0
1307,-0.11525860595703125,0.09427460799814132,0.14950067436550976,0.457,0,0
1308,-0.11656123046875,0.09392688461042918,0.15025392488504044,0.491,0,0
1309,-0.11622682495117187,0.09298650891396684,0.14941045455202712,0.591,0,0
1310,-0.11534288330078124,0.09320374841236059,0.14887372361668158,0.535,0,0
1311,-0.11608486938476563,0.09403150358055046,0.15000707586256687,0.581,0,0
1312,-0.11472952880859374,0.09303532221585123,0.14834372523106493,0.637,0,0
1313,-0.12249083862304685,0.09275026006049363,0.1551895974320542,0.642,0,0
1314,-0.11680670166015625,0.09377376155163729,0.15038773426604904,0.615,0,0
1315,-0.11620960083007811,0.09472094435817725,0.15052274211006783,0.552,0,0
1316,-0.11565678710937499,0.09400328018139364,0.1496329056234373,0.649,0,0
1317,-0.11729722900390624,0.0934506011583559,0.15057192529651736,0.583,0,0
1318,-0.11613919677734375,0.09418745022767658,0.15014535612635044,0.552,0,0
1319,-0.11643658447265626,0.09520648729155486,0.15105509398380787,0.659,0,0
1320,-0.11650783081054689,0.09375148833176439,0.15019088377329537,0.483,0,0
1321,-0.11615796508789064,0.0937468302159618,0.14985253112712205,0.62,0,0
1322,-0.11614688110351562,0.09329261424798516,0.1495388368103738,0.527,0,0
1323,-0.11598193969726561,0.09433417365921574,0.15008663853308898,0.5,0,0
1324,-0.11514234619140626,0.09421445291319559,0.1493761569564897,0.615,0,0
1325,-0.12556575927734376,0.09431538315347607,0.1595702052860717,0.554,0,0
1326,-0.11548534545898437,0.09483028845759509,0.1500628519647515,0.625,0,0
1327,-0.11475555419921875,0.09345147468308043,0.148557988598939,0.769,0,0
1328,-0.11624879150390625,0.09392157944802706,0.15006755916737344,0.647,0,0
1329,-0.11639036254882812,0.09466619141607038,0.1506361974937011,0.52,0,0
1330,-0.11542933959960938,0.09500117110882023,0.1500868054287863,0.53,0,0
1331,-0.11560280151367186,0.0940127398454194,0.14951523402750244,0.466,0,0
1332,-0.11671678466796875,0.09507465645782032,0.1510951001345443,0.583,0,0
1333,-0.11613923950195312,0.09444628814561774,0.15027373925674797,0.498,0,0
1334,-0.1152864013671875,0.094161622813109,0.14943826348122877,0.544,0,0
1335,-0.11662241821289063,0.09444617819256736,0.1505820448791629,0.618,0,0
1336,-0.11572881469726562,0.0938778669170717,0.14957689474857724,0.503,0,0
1337,-0.115826025390625,0.09461823489904014,0.1501614469297728,0.659,0,0
1338,-0.11767857666015624,0.0945751084719233,0.15157761941339246,0.901,0,0
1339,-0.11598787841796876,0.09346057508924174,0.14952607382302824,0.562,0,0
1340,-0.11592235107421875,0.0934201702848961,0.14940237266362114,0.53,0,0
1341,-0.11780570068359375,0.0941510693312628,0.15137893704398378,0.493,0,0
1342,-0.11536874389648437,0.0945313555048404,0.14973292240846203,0.688,0,0
1343,-0.11585963745117188,0.0939926459754835,0.14972705185561175,0.53,0,0
1344,-0.11657142944335938,0.09483030014365978,0.15085210517423364,0.657,0,0
1345,-0.11565206298828125,0.09427703052753168,0.14982002940507488,0.588,0,0
1346,-0.11609324951171876,0.09362455629231736,0.1497253709106641,0.623,0,0
1347,-0.11541575317382813,0.09487627497621334,0.14998866060248078,0.623,0,0
1348,-0.11491265869140625,0.092683140945925,0.14824081755789928,0.552,0,0
1349,-0.11574462890625001,0.09296734254300079,0.14908856035298282,0.84,0,0
1350,-0.11580635986328125,0.09459513527094766,0.150131847612292,0.701,0,0
1351,-0.11512005615234375,0.09312704012160017,0.14874579005334487,0.681,0,0
1352,-0.11606528930664062,0.09276195635193639,0.1491474725665777,0.686,0,0
1353,-0.11140449218750001,0.09446477211194243,0.14728898492611864,0.718,0,0
1354,-0.11574365844726563,0.09292474739755001,0.1490205950539862,0.52,0,0
1355,-0.11602002563476563,0.09413233528319974,0.15004930970523517,0.549,0,0
1356,-0.11652357177734377,0.09328447431075007,0.14985618215338947,0.508,0,0
1357,-0.11559905395507813,0.09422268359899946,0.14978458264290678,0.569,0,0
1358,-0.11522920532226563,0.09403405726352534,0.14929184288435401,0.537,0,0
1359,-0.11656538696289062,0.09320549954902282,0.14985829685727411,0.698,0,0
1360,-0.11570089111328125,0.09341178225161839,0.1492784998585514,0.684,0,0
1361,-0.11595734863281251,0.09267504005110974,0.1490205690664306,0.664,0,0
1362,-0.11706618041992187,0.0932659340463844,0.15031338887227438,0.547,0,0
1363,-0.11563505859375,0.0948854219013541,0.15022367328141112,0.576,0,0
1364,-0.1158465087890625,0.09375262942853063,0.1497506019541976,0.652,0,0
1365,-0.11727977905273437,0.09277179088562139,0.15017973539590482,0.547,0,0
1366,-0.11591520385742188,0.09195538984123088,0.1485482453449665,0.547,0,0
1367,-0.11634788208007814,0.093829769256984,0.14999342171040864,0.781,0,0
1368,-0.11676186523437501,0.09306464638395687,0.14990862296498428,0.618,0,0
1369,-0.11580750122070313,0.09356074066567713,0.1494958027840542,0.769,0,0
1370,-0.11654021606445313,0.09404946634746503,0.15032444000215964,0.593,0,0
1371,-0.10854891357421875,0.09386427663028345,0.14587544279971087,0.667,0,0
1372,-0.1150739501953125,0.09332714529842534,0.14877108199803882,0.522,0,0
1373,-0.1166285888671875,0.09424974001292383,0.1505154914664491,0.613,0,0
1374,-0.116891064453125,0.09491873940226786,0.1512180150839757,0.544,0,0
1375,-0.11623312377929687,0.09248842845336866,0.1490645357196881,0.498,0,0
1376,-0.11633719482421875,0.09410362791821995,0.1501826772155981,0.701,0,0
1377,-0.1167434814453125,0.09353084114247215,0.15014228371410474,0.571,0,0
1378,-0.11582522583007812,0.09364159556746733,0.149514455875909,0.642,0,0
1379,-0.11594342651367187,0.09423312064771452,0.15003633591069152,0.757,0,0
1380,-0.11663984375,0.09447670473219708,0.15064665414239004,0.564,0,0
1381,-0.1159830322265625,0.09360805264484501,0.14963094655189355,0.818,0,0
1382,-0.11586604003906249,0.09311302754092597,0.14928005894470686,0.53,0,0
1383,-0.11721886596679687,0.09442817045246557,0.1511886584877393,0.588,0,0
1384,-0.11584315795898437,0.09356361618834208,0.14955791834992258,0.703,0,0
1385,-0.1158148193359375,0.09343331021481419,0.14947297139364726,0.801,0,0
1386,-0.11730699462890626,0.09320407865638078,0.1504317464072941,0.92,0,0
1387,-0.116211669921875,0.09291297275375326,0.14931322475559244,0.676,0,0
1388,-0.11616096801757812,0.09306485638098237,0.14949415228898927,0.674,0,0
1389,-0.11639973144531252,0.09394549012328055,0.15012712199595735,0.52,0,0
1390,-0.11593860473632812,0.0937573640392617,0.14963638200674445,0.562,0,0
1391,-0.11567388305664063,0.0932250801097001,0.14920837024190078,0.708,0,0
1392,-0.11684320678710937,0.09336224398926188,0.15008337471703878,0.583,0,0
1393,-0.11560237426757813,0.0937799681948219,0.1493907495905701,0.701,0,0
1394,-0.11634774780273438,0.09339260699116309,0.14985458700792065,0.532,0,0
1395,-0.11733195190429686,0.0950435510974027,0.15159028818632186,0.576,0,0
1396,-0.11623262939453124,0.09428505747233919,0.1502520449177086,0.681,0,0
1397,-0.11596015625,0.09324707363351148,0.14935405110195843,0.596,0,0
1398,-0.11683010864257813,0.0931557064217742,0.15002738851112085,0.601,0,0
1399,-0.1162650146484375,0.09451763226797691,0.1504181125448095,0.662,0,0
1400,-0.11576264648437501,0.09225562184970941,0.14872337943749325,0.532,0,0
1401,-0.11684212036132813,0.09310019944983065,0.14996953863471923,0.476,0,0
1402,-0.116447216796875,0.09414909848951787,0.1503736726646791,0.439,0,0
1403,-0.11558153076171876,0.09365915205418186,0.1494789051291629,0.623,0,0
1404,-0.11654580688476562,0.09408465398302993,0.1505501028009252,0.649,0,0
1405,-0.11600110473632813,0.09391668966979413,0.1498286539865453,0.657,0,0
1406,-0.11593087768554688,0.09450552640564734,0.15029920827488294,1.179,0,0
1407,-0.11724837646484375,0.09403560554293369,0.15096331858955112,0.767,0,0
1408,-0.11620465698242188,0.09485109054692362,0.15071193603956828,0.52,0,0
1409,-0.115528369140625,0.09410346404629714,0.14961733109556577,0.61,0,0
1410,-0.11698875732421876,0.09427712365374424,0.1509203212678201,0.527,0,0
1411,-0.11584564208984376,0.09343606742382844,0.14945215666342074,0.51,0,0
1412,-0.115706298828125,0.09417340662959423,0.14989501009137352,0.615,0,0
1413,-0.11701503906249999,0.09452670616999466,0.15118812388448682,0.586,0,0
1414,-0.11588093261718749,0.09395780207889029,0.1497987145158645,0.627,0,0
1415,-0.1168945068359375,0.09385381131764317,0.15055647279829865,0.596,0,0
1416,-0.11673768310546875,0.09411348773828943,0.15055531956077434,0.625,0,0
1417,-0.11613841552734375,0.09369671049465793,0.14985362527743218,0.581,0,0
1418,-0.11571919555664062,0.09447651607306742,0.14998939425803606,0.869,0,0
1419,-0.117125634765625,0.09422349993903033,0.15096610438390323,0.642,0,0
1420,-0.11589138793945314,0.09342436989839444,0.14948718743679565,0.583,0,0
1421,-0.11535918579101562,0.09350002393872328,0.14915925353882595,0.654,0,0
1422,-0.11702626953124998,0.09272574125287811,0.14987223990271523,0.64,0,0
1423,-0.11783997802734375,0.09340483131189477,0.1509887915082865,0.564,0,0
1424,-0.11606393432617187,0.09247860740880877,0.14895358214896937,0.562,0,0
1425,-0.11619026489257812,0.09373277514814393,0.14979680188257707,0.71,0,0
1426,-0.11613242797851563,0.09342716345101065,0.1496308521423366,0.544,0,0
1427,-0.1161311279296875,0.09405842445429063,0.1499847919943547,0.559,0,0
1428,-0.11668135986328125,0.09373815610190098,0.15021448751948724,0.493,0,0
1429,-0.11462828979492187,0.09346821047491806,0.14851381761377222,0.505,0,0
1430,-0.11556434326171876,0.09479794166094399,0.15001829596264302,0.696,0,0
1431,-0.11635291748046875,0.09382729377156437,0.1500829846542067,0.667,0,0
1432,-0.1163206298828125,0.09392654587463745,0.15009147023890654,0.591,0,0
1433,-0.11577948608398439,0.09430790479540488,0.14983963243413956,0.544,0,0
1434,-0.11614698486328125,0.09391537408937309,0.14983983575603163,0.61,0,0
1435,-0.114056494140625,0.09565034780182485,0.1494014902798883,0.681,0,0
1436,-0.11635533447265625,0.09525560800838578,0.15090707755810828,0.881,0,0
1437,-0.11635615234375,0.09511672802151953,0.15083525433463926,0.703,0,0
1438,-0.11547440185546874,0.095780217968854,0.15064401842783515,0.769,0,0
1439,-0.11596135864257813,0.09423687131076988,0.14998729265429012,0.703,0,0
1440,-0.11619678955078125,0.09502772599282258,0.15059892291612212,0.803,0,0
1441,-0.11564877319335937,0.09446440272909662,0.1497942262277877,0.691,0,0
1442,-0.11694385375976563,0.09519232170839124,0.15128590456699625,0.833,0,0
1443,-0.11530497436523438,0.0951361315790241,0.15003318075802147,0.679,0,0
1444,-0.115797021484375,0.09505301383072043,0.15031517998033175,0.74,0,0
1445,-0.11712053833007813,0.09598801423876274,0.15193161253167364,0.691,0,0
1446,-0.11581637573242187,0.09492350143529078,0.1502161537271414,0.769,0,0
1447,-0.11579890747070314,0.0959004099510106,0.1509673223037504,0.708,0,0
1448,-0.11727247314453125,0.09410842415252747,0.15083591609422597,0.603,0,0
1449,-0.11572540893554688,0.0941678549920412,0.1497425750674864,0.671,0,0
1450,-0.11609536743164062,0.09464661186363861,0.1503513358378715,0.828,0,0
1451,-0.11736776733398438,0.09429660181880883,0.15104375241241283,0.708,0,0
1452,-0.11585628051757813,0.09452130547588639,0.1500372441351998,0.771,0,0
1453,-0.11654008178710937,0.09471241775310368,0.15067073275275444,0.876,0,0
1454,-0.11694352416992188,0.09502710508237514,0.15120971677933376,0.833,0,0
1455,-0.1156786865234375,0.09443130528768133,0.14979920911592895,0.652,0,0
1456,-0.11599321899414063,0.09442800772821316,0.15003879981183071,0.684,0,0
1457,-0.11698828735351562,0.09498851256144969,0.1511841846369063,0.73,0,0
1458,-0.115716650390625,0.09394766942914828,0.1495561926934128,0.725,0,0
1459,-0.115761572265625,0.0932434418117742,0.14912792175960826,0.725,0,0
